city_code,wilaya,year,population
32,El Bayadh,1942,53950
33,Illizi,1942,6834
34,Bordj Bou Arreridj,1942,148849
35,Boumerdès,1942,224439
36,El Tarf,1942,96051
37,Tindouf,1942,5669
38,Tissemsilt,1942,78948
39,El Oued,1942,131676
40,Khenchela,1942,84566
41,Souk Ahras,1942,103476
42,Tipaza,1942,213430
43,Mila,1942,177313
44,Aïn Defla,1942,186042
45,Naâma,1942,39157
46,Aïn Témouchent,1942,94184
47,Ghardaia,1942,74928
48,Relizane,1942,189115
1,Adrar,1943,75850
2,Chlef,1943,237663
3,Laghouat,1943,75238
4,Oum El Bouaghi,1943,140798
5,Batna,1943,264706
6,Béjaïa,1943,243940
7,Biskra,1943,150076
8,Béchar,1943,64299
9,Blida,1943,246315
10,Bouira,1943,183727
11,Tamanrasset,1943,32943
12,Tébessa,1943,143118
13,Tlemcen,1943,247361
14,Tiaret,1943,200974
15,Tizi Ouzou,1943,325700
16,Algiers,1943,590063
17,Djelfa,1943,171412
18,Jijel,1943,164797
19,Sétif,1943,348770
20,Saïda,1943,82251
21,Skikda,1943,216466
22,Sidi Bel Abbès,1943,155261
23,Annaba,1943,158724
24,Guelma,1943,123541
25,Constantine,1943,231584
26,Médéa,1943,227490
27,Mostaganem,1943,176267
28,M'Sila,1943,211740
29,Mascara,1943,196785
30,Ouargla,1943,100243
31,Oran,1943,320517
32,El Bayadh,1943,54368
33,Illizi,1943,6887
34,Bordj Bou Arreridj,1943,150003
35,Boumerdès,1943,226178
36,El Tarf,1943,96795
37,Tindouf,1943,5712
38,Tissemsilt,1943,79560
39,El Oued,1943,132696
40,Khenchela,1943,85221
41,Souk Ahras,1943,104278
42,Tipaza,1943,215084
43,Mila,1943,178688
44,Aïn Defla,1943,187484
45,Naâma,1943,39460
46,Aïn Témouchent,1943,94914
47,Ghardaia,1943,75508
48,Relizane,1943,190581
1,Adrar,1944,76433
2,Chlef,1944,239491
3,Laghouat,1944,75817
4,Oum El Bouaghi,1944,141881
5,Batna,1944,266742
6,Béjaïa,1944,245816
7,Biskra,1944,151230
8,Béchar,1944,64793
9,Blida,1944,248210
10,Bouira,1944,185140
11,Tamanrasset,1944,33197
12,Tébessa,1944,144218
13,Tlemcen,1944,249263
14,Tiaret,1944,202519
15,Tizi Ouzou,1944,328204
16,Algiers,1944,594601
17,Djelfa,1944,172731
18,Jijel,1944,166064
19,Sétif,1944,351452
20,Saïda,1944,82884
21,Skikda,1944,218131
22,Sidi Bel Abbès,1944,156455
23,Annaba,1944,159945
24,Guelma,1944,124491
25,Constantine,1944,233365
26,Médéa,1944,229240
27,Mostaganem,1944,177622
28,M'Sila,1944,213369
29,Mascara,1944,198298
30,Ouargla,1944,101014
31,Oran,1944,322982
32,El Bayadh,1944,54786
33,Illizi,1944,6940
34,Bordj Bou Arreridj,1944,151156
35,Boumerdès,1944,227918
36,El Tarf,1944,97540
37,Tindouf,1944,5756
38,Tissemsilt,1944,80172
39,El Oued,1944,133717
40,Khenchela,1944,85876
41,Souk Ahras,1944,105080
42,Tipaza,1944,216738
43,Mila,1944,180062
44,Aïn Defla,1944,188926
45,Naâma,1944,39764
46,Aïn Témouchent,1944,95644
47,Ghardaia,1944,76089
48,Relizane,1944,192046
1,Adrar,1945,77016
2,Chlef,1945,241319
3,Laghouat,1945,76396
4,Oum El Bouaghi,1945,142964
5,Batna,1945,268777
6,Béjaïa,1945,247692
7,Biskra,1945,152384
8,Béchar,1945,65288
9,Blida,1945,250104
10,Bouira,1945,186553
11,Tamanrasset,1945,33450
12,Tébessa,1945,145319
13,Tlemcen,1945,251166
14,Tiaret,1945,204065
15,Tizi Ouzou,1945,330709
16,Algiers,1945,599139
17,Djelfa,1945,174049
18,Jijel,1945,167331
19,Sétif,1945,354134
20,Saïda,1945,83516
21,Skikda,1945,219796
22,Sidi Bel Abbès,1945,157649
23,Annaba,1945,161165
24,Guelma,1945,125441
25,Constantine,1945,235146
26,Médéa,1945,230989
27,Mostaganem,1945,178978
28,M'Sila,1945,214997
29,Mascara,1945,199812
30,Ouargla,1945,101785
31,Oran,1945,325447
32,El Bayadh,1945,55204
33,Illizi,1945,6993
34,Bordj Bou Arreridj,1945,152310
35,Boumerdès,1945,229657
36,El Tarf,1945,98284
37,Tindouf,1945,5800
38,Tissemsilt,1945,80783
39,El Oued,1945,134737
40,Khenchela,1945,86532
41,Souk Ahras,1945,105882
42,Tipaza,1945,218392
43,Mila,1945,181436
44,Aïn Defla,1945,190368
45,Naâma,1945,40067
46,Aïn Témouchent,1945,96373
47,Ghardaia,1945,76670
48,Relizane,1945,193512
1,Adrar,1946,77600
2,Chlef,1946,243146
3,Laghouat,1946,76974
4,Oum El Bouaghi,1946,144046
5,Batna,1946,270813
6,Béjaïa,1946,249568
7,Biskra,1946,153538
8,Béchar,1946,65782
9,Blida,1946,251998
10,Bouira,1946,187966
11,Tamanrasset,1946,33703
12,Tébessa,1946,146419
13,Tlemcen,1946,253068
14,Tiaret,1946,205611
15,Tizi Ouzou,1946,333214
16,Algiers,1946,603677
17,Djelfa,1946,175367
18,Jijel,1946,168599
19,Sétif,1946,356817
20,Saïda,1946,84149
21,Skikda,1946,221460
22,Sidi Bel Abbès,1946,158843
23,Annaba,1946,162386
24,Guelma,1946,126392
25,Constantine,1946,236927
26,Médéa,1946,232739
27,Mostaganem,1946,180334
28,M'Sila,1946,216626
29,Mascara,1946,201325
30,Ouargla,1946,102556
31,Oran,1946,327912
32,El Bayadh,1946,55622
33,Illizi,1946,7046
34,Bordj Bou Arreridj,1946,153464
35,Boumerdès,1946,231396
36,El Tarf,1946,99029
37,Tindouf,1946,5844
38,Tissemsilt,1946,81395
39,El Oued,1946,135758
40,Khenchela,1946,87187
41,Souk Ahras,1946,106684
42,Tipaza,1946,220046
43,Mila,1946,182810
44,Aïn Defla,1946,191810
45,Naâma,1946,40371
46,Aïn Témouchent,1946,97103
47,Ghardaia,1946,77250
48,Relizane,1946,194978
1,Adrar,1947,78183
2,Chlef,1947,244974
3,Laghouat,1947,77553
4,Oum El Bouaghi,1947,145129
5,Batna,1947,272849
6,Béjaïa,1947,251444
7,Biskra,1947,154692
8,Béchar,1947,66277
9,Blida,1947,253892
10,Bouira,1947,189379
11,Tamanrasset,1947,33957
12,Tébessa,1947,147520
13,Tlemcen,1947,254970
14,Tiaret,1947,207156
15,Tizi Ouzou,1947,335719
16,Algiers,1947,608215
17,Djelfa,1947,176685
18,Jijel,1947,169866
19,Sétif,1947,359499
20,Saïda,1947,84782
21,Skikda,1947,223125
22,Sidi Bel Abbès,1947,160037
23,Annaba,1947,163607
24,Guelma,1947,127342
25,Constantine,1947,238708
26,Médéa,1947,234488
27,Mostaganem,1947,181689
28,M'Sila,1947,218254
29,Mascara,1947,202839
30,Ouargla,1947,103327
31,Oran,1947,330377
32,El Bayadh,1947,56041
33,Illizi,1947,7099
34,Bordj Bou Arreridj,1947,154617
35,Boumerdès,1947,233136
36,El Tarf,1947,99773
37,Tindouf,1947,5888
38,Tissemsilt,1947,82007
39,El Oued,1947,136778
40,Khenchela,1947,87843
41,Souk Ahras,1947,107486
42,Tipaza,1947,221700
43,Mila,1947,184184
44,Aïn Defla,1947,193251
45,Naâma,1947,40674
46,Aïn Témouchent,1947,97833
47,Ghardaia,1947,77831
48,Relizane,1947,196443
1,Adrar,1948,78766
2,Chlef,1948,246802
3,Laghouat,1948,78132
4,Oum El Bouaghi,1948,146212
5,Batna,1948,274884
6,Béjaïa,1948,253320
7,Biskra,1948,155846
8,Béchar,1948,66771
9,Blida,1948,255787
10,Bouira,1948,190792
11,Tamanrasset,1948,34210
12,Tébessa,1948,148621
13,Tlemcen,1948,256873
14,Tiaret,1948,208702
15,Tizi Ouzou,1948,338224
16,Algiers,1948,612752
17,Djelfa,1948,178004
18,Jijel,1948,171133
19,Sétif,1948,362181
20,Saïda,1948,85414
21,Skikda,1948,224790
22,Sidi Bel Abbès,1948,161231
23,Annaba,1948,164827
24,Guelma,1948,128292
25,Constantine,1948,240489
26,Médéa,1948,236238
27,Mostaganem,1948,183045
28,M'Sila,1948,219882
29,Mascara,1948,204352
30,Ouargla,1948,104098
31,Oran,1948,332841
32,El Bayadh,1948,56459
33,Illizi,1948,7152
34,Bordj Bou Arreridj,1948,155771
35,Boumerdès,1948,234875
36,El Tarf,1948,100518
37,Tindouf,1948,5932
38,Tissemsilt,1948,82619
39,El Oued,1948,137799
40,Khenchela,1948,88498
41,Souk Ahras,1948,108288
42,Tipaza,1948,223354
43,Mila,1948,185559
44,Aïn Defla,1948,194693
45,Naâma,1948,40978
46,Aïn Témouchent,1948,98563
47,Ghardaia,1948,78412
48,Relizane,1948,197909
1,Adrar,1949,79350
2,Chlef,1949,248630
3,Laghouat,1949,78710
4,Oum El Bouaghi,1949,147295
5,Batna,1949,276920
6,Béjaïa,1949,255196
7,Biskra,1949,157001
8,Béchar,1949,67266
9,Blida,1949,257681
10,Bouira,1949,192205
11,Tamanrasset,1949,34463
12,Tébessa,1949,149721
13,Tlemcen,1949,258775
14,Tiaret,1949,210248
15,Tizi Ouzou,1949,340728
16,Algiers,1949,617290
17,Djelfa,1949,179322
18,Jijel,1949,172401
19,Sétif,1949,364863
20,Saïda,1949,86047
21,Skikda,1949,226455
22,Sidi Bel Abbès,1949,162425
23,Annaba,1949,166048
24,Guelma,1949,129242
25,Constantine,1949,242270
26,Médéa,1949,237988
27,Mostaganem,1949,184400
28,M'Sila,1949,221511
29,Mascara,1949,205865
30,Ouargla,1949,104869
31,Oran,1949,335306
32,El Bayadh,1949,56877
33,Illizi,1949,7205
34,Bordj Bou Arreridj,1949,156925
35,Boumerdès,1949,236615
36,El Tarf,1949,101262
37,Tindouf,1949,5976
38,Tissemsilt,1949,83231
39,El Oued,1949,138819
40,Khenchela,1949,89153
41,Souk Ahras,1949,109090
42,Tipaza,1949,225008
43,Mila,1949,186933
44,Aïn Defla,1949,196135
45,Naâma,1949,41281
46,Aïn Témouchent,1949,99293
47,Ghardaia,1949,78993
48,Relizane,1949,199375
1,Adrar,1950,79933
2,Chlef,1950,250457
3,Laghouat,1950,79289
4,Oum El Bouaghi,1950,148378
5,Batna,1950,278956
6,Béjaïa,1950,257072
7,Biskra,1950,158155
8,Béchar,1950,67760
9,Blida,1950,259575
10,Bouira,1950,193618
11,Tamanrasset,1950,34717
12,Tébessa,1950,150822
13,Tlemcen,1950,260677
14,Tiaret,1950,211793
15,Tizi Ouzou,1950,343233
16,Algiers,1950,621828
17,Djelfa,1950,180640
18,Jijel,1950,173668
19,Sétif,1950,367546
20,Saïda,1950,86679
21,Skikda,1950,228119
22,Sidi Bel Abbès,1950,163619
23,Annaba,1950,167269
24,Guelma,1950,130192
25,Constantine,1950,244051
26,Médéa,1950,239737
27,Mostaganem,1950,185756
28,M'Sila,1950,223139
29,Mascara,1950,207379
30,Ouargla,1950,105639
31,Oran,1950,337771
32,El Bayadh,1950,57295
33,Illizi,1950,7258
34,Bordj Bou Arreridj,1950,158078
35,Boumerdès,1950,238354
36,El Tarf,1950,102006
37,Tindouf,1950,6020
38,Tissemsilt,1950,83843
39,El Oued,1950,139840
40,Khenchela,1950,89809
41,Souk Ahras,1950,109892
42,Tipaza,1950,226663
43,Mila,1950,188307
44,Aïn Defla,1950,197577
45,Naâma,1950,41585
46,Aïn Témouchent,1950,100023
47,Ghardaia,1950,79573
48,Relizane,1950,200840
1,Adrar,1951,80516
2,Chlef,1951,252285
3,Laghouat,1951,79867
4,Oum El Bouaghi,1951,149460
5,Batna,1951,280992
6,Béjaïa,1951,258948
7,Biskra,1951,159309
8,Béchar,1951,68255
9,Blida,1951,261470
10,Bouira,1951,195031
11,Tamanrasset,1951,34970
12,Tébessa,1951,151923
13,Tlemcen,1951,262580
14,Tiaret,1951,213339
15,Tizi Ouzou,1951,345738
16,Algiers,1951,626366
17,Djelfa,1951,181958
18,Jijel,1951,174936
19,Sétif,1951,370228
20,Saïda,1951,87312
21,Skikda,1951,229784
22,Sidi Bel Abbès,1951,164813
23,Annaba,1951,168489
24,Guelma,1951,131142
25,Constantine,1951,245832
26,Médéa,1951,241487
27,Mostaganem,1951,187112
28,M'Sila,1951,224768
29,Mascara,1951,208892
30,Ouargla,1951,106410
31,Oran,1951,340236
32,El Bayadh,1951,57713
33,Illizi,1951,7311
34,Bordj Bou Arreridj,1951,159232
35,Boumerdès,1951,240094
36,El Tarf,1951,102751
37,Tindouf,1951,6064
38,Tissemsilt,1951,84455
39,El Oued,1951,140860
40,Khenchela,1951,90464
41,Souk Ahras,1951,110694
42,Tipaza,1951,228317
43,Mila,1951,189681
44,Aïn Defla,1951,199019
45,Naâma,1951,41888
46,Aïn Témouchent,1951,100753
47,Ghardaia,1951,80154
48,Relizane,1951,202306
1,Adrar,1952,81100
2,Chlef,1952,254113
3,Laghouat,1952,80446
4,Oum El Bouaghi,1952,150543
5,Batna,1952,283027
6,Béjaïa,1952,260824
7,Biskra,1952,160463
8,Béchar,1952,68749
9,Blida,1952,263364
10,Bouira,1952,196444
11,Tamanrasset,1952,35223
12,Tébessa,1952,153023
13,Tlemcen,1952,264482
14,Tiaret,1952,214884
15,Tizi Ouzou,1952,348243
16,Algiers,1952,630904
17,Djelfa,1952,183277
18,Jijel,1952,176203
19,Sétif,1952,372910
20,Saïda,1952,87944
21,Skikda,1952,231449
22,Sidi Bel Abbès,1952,166007
23,Annaba,1952,169710
24,Guelma,1952,132092
25,Constantine,1952,247613
26,Médéa,1952,243236
27,Mostaganem,1952,188467
28,M'Sila,1952,226396
29,Mascara,1952,210406
30,Ouargla,1952,107181
31,Oran,1952,342701
32,El Bayadh,1952,58131
33,Illizi,1952,7364
34,Bordj Bou Arreridj,1952,160385
35,Boumerdès,1952,241833
36,El Tarf,1952,103495
37,Tindouf,1952,6108
38,Tissemsilt,1952,85067
39,El Oued,1952,141881
40,Khenchela,1952,91120
41,Souk Ahras,1952,111496
42,Tipaza,1952,229971
43,Mila,1952,191055
44,Aïn Defla,1952,200461
45,Naâma,1952,42192
46,Aïn Témouchent,1952,101483
47,Ghardaia,1952,80735
48,Relizane,1952,203772
1,Adrar,1953,81683
2,Chlef,1953,255941
3,Laghouat,1953,81025
4,Oum El Bouaghi,1953,151626
5,Batna,1953,285063
6,Béjaïa,1953,262700
7,Biskra,1953,161617
8,Béchar,1953,69244
9,Blida,1953,265258
10,Bouira,1953,197857
11,Tamanrasset,1953,35477
12,Tébessa,1953,154124
13,Tlemcen,1953,266384
14,Tiaret,1953,216430
15,Tizi Ouzou,1953,350748
16,Algiers,1953,635442
17,Djelfa,1953,184595
18,Jijel,1953,177470
19,Sétif,1953,375592
20,Saïda,1953,88577
21,Skikda,1953,233114
22,Sidi Bel Abbès,1953,167201
23,Annaba,1953,170931
24,Guelma,1953,133042
25,Constantine,1953,249394
26,Médéa,1953,244986
27,Mostaganem,1953,189823
28,M'Sila,1953,228024
29,Mascara,1953,211919
30,Ouargla,1953,107952
31,Oran,1953,345166
32,El Bayadh,1953,58549
33,Illizi,1953,7417
34,Bordj Bou Arreridj,1953,161539
35,Boumerdès,1953,243573
36,El Tarf,1953,104240
37,Tindouf,1953,6152
38,Tissemsilt,1953,85678
39,El Oued,1953,142901
40,Khenchela,1953,91775
41,Souk Ahras,1953,112298
42,Tipaza,1953,231625
43,Mila,1953,192430
44,Aïn Defla,1953,201903
45,Naâma,1953,42495
46,Aïn Témouchent,1953,102213
47,Ghardaia,1953,81315
48,Relizane,1953,205237
1,Adrar,1954,82266
2,Chlef,1954,257769
3,Laghouat,1954,81603
4,Oum El Bouaghi,1954,152709
5,Batna,1954,287099
6,Béjaïa,1954,264576
7,Biskra,1954,162771
8,Béchar,1954,69738
9,Blida,1954,267153
10,Bouira,1954,199270
11,Tamanrasset,1954,35730
12,Tébessa,1954,155225
13,Tlemcen,1954,268287
14,Tiaret,1954,217976
15,Tizi Ouzou,1954,353253
16,Algiers,1954,639980
17,Djelfa,1954,185913
18,Jijel,1954,178738
19,Sétif,1954,378275
20,Saïda,1954,89210
21,Skikda,1954,234778
22,Sidi Bel Abbès,1954,168395
23,Annaba,1954,172151
24,Guelma,1954,133992
25,Constantine,1954,251175
26,Médéa,1954,246735
27,Mostaganem,1954,191178
28,M'Sila,1954,229653
29,Mascara,1954,213432
30,Ouargla,1954,108723
31,Oran,1954,347631
32,El Bayadh,1954,58967
33,Illizi,1954,7470
34,Bordj Bou Arreridj,1954,162693
35,Boumerdès,1954,245312
36,El Tarf,1954,104984
37,Tindouf,1954,6196
38,Tissemsilt,1954,86290
39,El Oued,1954,143922
40,Khenchela,1954,92430
41,Souk Ahras,1954,113100
42,Tipaza,1954,233279
43,Mila,1954,193804
44,Aïn Defla,1954,203344
45,Naâma,1954,42799
46,Aïn Témouchent,1954,102943
47,Ghardaia,1954,81896
48,Relizane,1954,206703
1,Adrar,1955,82850
2,Chlef,1955,259596
3,Laghouat,1955,82182
4,Oum El Bouaghi,1955,153792
5,Batna,1955,289135
6,Béjaïa,1955,266452
7,Biskra,1955,163926
8,Béchar,1955,70233
9,Blida,1955,269047
10,Bouira,1955,200683
11,Tamanrasset,1955,35984
12,Tébessa,1955,156325
13,Tlemcen,1955,270189
14,Tiaret,1955,219521
15,Tizi Ouzou,1955,355757
16,Algiers,1955,644518
17,Djelfa,1955,187231
18,Jijel,1955,180005
19,Sétif,1955,380957
20,Saïda,1955,89842
21,Skikda,1955,236443
22,Sidi Bel Abbès,1955,169589
23,Annaba,1955,173372
24,Guelma,1955,134943
25,Constantine,1955,252956
26,Médéa,1955,248485
27,Mostaganem,1955,192534
28,M'Sila,1955,231281
29,Mascara,1955,214946
30,Ouargla,1955,109494
31,Oran,1955,350096
32,El Bayadh,1955,59386
33,Illizi,1955,7523
34,Bordj Bou Arreridj,1955,163846
35,Boumerdès,1955,247051
36,El Tarf,1955,105728
37,Tindouf,1955,6240
38,Tissemsilt,1955,86902
39,El Oued,1955,144942
40,Khenchela,1955,93086
41,Souk Ahras,1955,113901
42,Tipaza,1955,234933
43,Mila,1955,195178
44,Aïn Defla,1955,204786
45,Naâma,1955,43102
46,Aïn Témouchent,1955,103673
47,Ghardaia,1955,82477
48,Relizane,1955,208169
1,Adrar,1956,83433
2,Chlef,1956,261424
3,Laghouat,1956,82761
4,Oum El Bouaghi,1956,154875
5,Batna,1956,291170
6,Béjaïa,1956,268329
7,Biskra,1956,165080
8,Béchar,1956,70727
9,Blida,1956,270941
10,Bouira,1956,202096
11,Tamanrasset,1956,36237
12,Tébessa,1956,157426
13,Tlemcen,1956,272092
14,Tiaret,1956,221067
15,Tizi Ouzou,1956,358262
16,Algiers,1956,649056
17,Djelfa,1956,188550
18,Jijel,1956,181273
19,Sétif,1956,383639
20,Saïda,1956,90475
21,Skikda,1956,238108
22,Sidi Bel Abbès,1956,170784
23,Annaba,1956,174593
24,Guelma,1956,135893
25,Constantine,1956,254737
26,Médéa,1956,250234
27,Mostaganem,1956,193890
28,M'Sila,1956,232910
29,Mascara,1956,216459
30,Ouargla,1956,110265
31,Oran,1956,352561
32,El Bayadh,1956,59804
33,Illizi,1956,7576
34,Bordj Bou Arreridj,1956,165000
35,Boumerdès,1956,248791
36,El Tarf,1956,106473
37,Tindouf,1956,6284
38,Tissemsilt,1956,87514
39,El Oued,1956,145963
40,Khenchela,1956,93741
41,Souk Ahras,1956,114703
42,Tipaza,1956,236587
43,Mila,1956,196552
44,Aïn Defla,1956,206228
45,Naâma,1956,43406
46,Aïn Témouchent,1956,104403
47,Ghardaia,1956,83058
48,Relizane,1956,209634
1,Adrar,1957,84016
2,Chlef,1957,263252
3,Laghouat,1957,83339
4,Oum El Bouaghi,1957,155957
5,Batna,1957,293206
6,Béjaïa,1957,270205
7,Biskra,1957,166234
8,Béchar,1957,71222
9,Blida,1957,272835
10,Bouira,1957,203509
11,Tamanrasset,1957,36490
12,Tébessa,1957,158527
13,Tlemcen,1957,273994
14,Tiaret,1957,222612
15,Tizi Ouzou,1957,360767
16,Algiers,1957,653594
17,Djelfa,1957,189868
18,Jijel,1957,182540
19,Sétif,1957,386321
20,Saïda,1957,91107
21,Skikda,1957,239773
22,Sidi Bel Abbès,1957,171978
23,Annaba,1957,175813
24,Guelma,1957,136843
25,Constantine,1957,256518
26,Médéa,1957,251984
27,Mostaganem,1957,195245
28,M'Sila,1957,234538
29,Mascara,1957,217973
30,Ouargla,1957,111036
31,Oran,1957,355026
32,El Bayadh,1957,60222
33,Illizi,1957,7628
34,Bordj Bou Arreridj,1957,166153
35,Boumerdès,1957,250530
36,El Tarf,1957,107217
37,Tindouf,1957,6328
38,Tissemsilt,1957,88126
39,El Oued,1957,146983
40,Khenchela,1957,94397
41,Souk Ahras,1957,115505
42,Tipaza,1957,238241
43,Mila,1957,197926
44,Aïn Defla,1957,207670
45,Naâma,1957,43709
46,Aïn Témouchent,1957,105133
47,Ghardaia,1957,83638
48,Relizane,1957,211100
1,Adrar,1958,84600
2,Chlef,1958,265080
3,Laghouat,1958,83918
4,Oum El Bouaghi,1958,157040
5,Batna,1958,295242
6,Béjaïa,1958,272081
7,Biskra,1958,167388
8,Béchar,1958,71716
9,Blida,1958,274730
10,Bouira,1958,204922
11,Tamanrasset,1958,36744
12,Tébessa,1958,159627
13,Tlemcen,1958,275896
14,Tiaret,1958,224158
15,Tizi Ouzou,1958,363272
16,Algiers,1958,658132
17,Djelfa,1958,191186
18,Jijel,1958,183807
19,Sétif,1958,389003
20,Saïda,1958,91740
21,Skikda,1958,241437
22,Sidi Bel Abbès,1958,173172
23,Annaba,1958,177034
24,Guelma,1958,137793
25,Constantine,1958,258299
26,Médéa,1958,253733
27,Mostaganem,1958,196601
28,M'Sila,1958,236166
29,Mascara,1958,219486
30,Ouargla,1958,111807
31,Oran,1958,357491
32,El Bayadh,1958,60640
33,Illizi,1958,7681
34,Bordj Bou Arreridj,1958,167307
35,Boumerdès,1958,252270
36,El Tarf,1958,107962
37,Tindouf,1958,6371
38,Tissemsilt,1958,88738
39,El Oued,1958,148004
40,Khenchela,1958,95052
41,Souk Ahras,1958,116307
42,Tipaza,1958,239895
43,Mila,1958,199301
44,Aïn Defla,1958,209112
45,Naâma,1958,44013
46,Aïn Témouchent,1958,105863
47,Ghardaia,1958,84219
48,Relizane,1958,212566
1,Adrar,1959,85183
2,Chlef,1959,266907
3,Laghouat,1959,84496
4,Oum El Bouaghi,1959,158123
5,Batna,1959,297278
6,Béjaïa,1959,273957
7,Biskra,1959,168542
8,Béchar,1959,72211
9,Blida,1959,276624
10,Bouira,1959,206334
11,Tamanrasset,1959,36997
12,Tébessa,1959,160728
13,Tlemcen,1959,277799
14,Tiaret,1959,225704
15,Tizi Ouzou,1959,365777
16,Algiers,1959,662670
17,Djelfa,1959,192504
18,Jijel,1959,185075
19,Sétif,1959,391686
20,Saïda,1959,92372
21,Skikda,1959,243102
22,Sidi Bel Abbès,1959,174366
23,Annaba,1959,178255
24,Guelma,1959,138743
25,Constantine,1959,260080
26,Médéa,1959,255483
27,Mostaganem,1959,197956
28,M'Sila,1959,237795
29,Mascara,1959,220999
30,Ouargla,1959,112578
31,Oran,1959,359956
32,El Bayadh,1959,61058
33,Illizi,1959,7734
34,Bordj Bou Arreridj,1959,168461
35,Boumerdès,1959,254009
36,El Tarf,1959,108706
37,Tindouf,1959,6415
38,Tissemsilt,1959,89350
39,El Oued,1959,149024
40,Khenchela,1959,95707
41,Souk Ahras,1959,117109
42,Tipaza,1959,241550
43,Mila,1959,200675
44,Aïn Defla,1959,210554
45,Naâma,1959,44316
46,Aïn Témouchent,1959,106593
47,Ghardaia,1959,84800
48,Relizane,1959,214031
1,Adrar,1960,85766
2,Chlef,1960,268735
3,Laghouat,1960,85075
4,Oum El Bouaghi,1960,159206
5,Batna,1960,299313
6,Béjaïa,1960,275833
7,Biskra,1960,169696
8,Béchar,1960,72705
9,Blida,1960,278518
10,Bouira,1960,207747
11,Tamanrasset,1960,37250
12,Tébessa,1960,161829
13,Tlemcen,1960,279701
14,Tiaret,1960,227249
15,Tizi Ouzou,1960,368281
16,Algiers,1960,667207
17,Djelfa,1960,193823
18,Jijel,1960,186342
19,Sétif,1960,394368
20,Saïda,1960,93005
21,Skikda,1960,244767
22,Sidi Bel Abbès,1960,175560
23,Annaba,1960,179475
24,Guelma,1960,139693
25,Constantine,1960,261861
26,Médéa,1960,257232
27,Mostaganem,1960,199312
28,M'Sila,1960,239423
29,Mascara,1960,222513
30,Ouargla,1960,113349
31,Oran,1960,362421
32,El Bayadh,1960,61476
33,Illizi,1960,7787
34,Bordj Bou Arreridj,1960,169614
35,Boumerdès,1960,255749
36,El Tarf,1960,109450
37,Tindouf,1960,6459
38,Tissemsilt,1960,89961
39,El Oued,1960,150045
40,Khenchela,1960,96363
41,Souk Ahras,1960,117911
42,Tipaza,1960,243204
43,Mila,1960,202049
44,Aïn Defla,1960,211996
45,Naâma,1960,44619
46,Aïn Témouchent,1960,107323
47,Ghardaia,1960,85380
48,Relizane,1960,215497
1,Adrar,1961,107053
2,Chlef,1961,335435
3,Laghouat,1961,106191
4,Oum El Bouaghi,1961,198720
5,Batna,1961,373602
6,Béjaïa,1961,344294
7,Biskra,1961,211815
8,Béchar,1961,90751
9,Blida,1961,347646
10,Bouira,1961,259310
11,Tamanrasset,1961,46496
12,Tébessa,1961,201994
13,Tlemcen,1961,349122
14,Tiaret,1961,283652
15,Tizi Ouzou,1961,459688
16,Algiers,1961,832807
17,Djelfa,1961,241929
18,Jijel,1961,232592
19,Sétif,1961,492249
20,Saïda,1961,116089
21,Skikda,1961,305518
22,Sidi Bel Abbès,1961,219133
23,Annaba,1961,224021
24,Guelma,1961,174365
25,Constantine,1961,326854
26,Médéa,1961,321077
27,Mostaganem,1961,248781
28,M'Sila,1961,298848
29,Mascara,1961,277740
30,Ouargla,1961,141482
31,Oran,1961,452373
32,El Bayadh,1961,76735
33,Illizi,1961,9720
34,Bordj Bou Arreridj,1961,211712
35,Boumerdès,1961,319225
36,El Tarf,1961,136616
37,Tindouf,1961,8063
38,Tissemsilt,1961,112290
39,El Oued,1961,187286
40,Khenchela,1961,120280
41,Souk Ahras,1961,147177
42,Tipaza,1961,303566
43,Mila,1961,252197
44,Aïn Defla,1961,264613
45,Naâma,1961,55694
46,Aïn Témouchent,1961,133960
47,Ghardaia,1961,106572
48,Relizane,1961,268983
1,Adrar,1962,109730
2,Chlef,1962,343823
3,Laghouat,1962,108846
4,Oum El Bouaghi,1962,203690
5,Batna,1962,382945
6,Béjaïa,1962,352904
7,Biskra,1962,217112
8,Béchar,1962,93020
9,Blida,1962,356340
10,Bouira,1962,265795
11,Tamanrasset,1962,47659
12,Tébessa,1962,207046
13,Tlemcen,1962,357853
14,Tiaret,1962,290745
15,Tizi Ouzou,1962,471184
16,Algiers,1962,853633
17,Djelfa,1962,247979
18,Jijel,1962,238408
19,Sétif,1962,504559
20,Saïda,1962,118992
21,Skikda,1962,313158
22,Sidi Bel Abbès,1962,224613
23,Annaba,1962,229623
24,Guelma,1962,178725
25,Constantine,1962,335028
26,Médéa,1962,329106
27,Mostaganem,1962,255002
28,M'Sila,1962,306321
29,Mascara,1962,284685
30,Ouargla,1962,145020
31,Oran,1962,463686
32,El Bayadh,1962,78654
33,Illizi,1962,9963
34,Bordj Bou Arreridj,1962,217007
35,Boumerdès,1962,327208
36,El Tarf,1962,140032
37,Tindouf,1962,8264
38,Tissemsilt,1962,115098
39,El Oued,1962,191969
40,Khenchela,1962,123288
41,Souk Ahras,1962,150857
42,Tipaza,1962,311158
43,Mila,1962,258504
44,Aïn Defla,1962,271230
45,Naâma,1962,57087
46,Aïn Témouchent,1962,137310
47,Ghardaia,1962,109237
48,Relizane,1962,275709
1,Adrar,1963,112497
2,Chlef,1963,352492
